city,date,PM2.5,PM10,NO2,CO,SO2,AQI,temperature_2m_max,temperature_2m_min,Humidity,temperature_2m,anomaly,anomaly_label,anomaly_score,severity
Ahmedabad,2016-04-01,51.58,142.06,17.95,9.72,11.06666667,276.6666667,39.8,27.5,52.24,33.65,1,Normal,0.06042369528178848,Normal
Ahmedabad,2016-04-02,99.57875,142.06,9.6875,10.50625,8.2525,290.625,40.3,30.1,51.64,35.2,1,Normal,0.012839406915096552,Normal
Ahmedabad,2016-04-03,98.1625,142.06,9.62125,9.6275,7.07125,292.625,36.3,27.6,56.44,31.95,1,Normal,0.10687459198955529,Normal
Ahmedabad,2016-04-04,82.155,142.06,6.50625,9.53875,7.34875,280.0,31.8,25.6,61.84,28.700000000000003,1,Normal,0.1393862790276275,Normal
Ahmedabad,2016-04-05,99.91375,142.06,6.53,7.885,25.70875,264.75,26.4,24.9,68.32,25.65,1,Normal,0.10670051084368143,Normal
Ahmedabad,2016-04-06,42.85333333,142.06,3.576666667,10.41666667,7.223333333,190.6,32.1,23.9,61.48,28.0,1,Normal,0.12311369454286125,Normal
Ahmedabad,2016-04-07,48.93333333,142.06,3.23,9.926666667,7.456666667,273.7272727,34.0,24.6,59.2,29.3,1,Normal,0.12243745053088168,Normal
Ahmedabad,2016-04-08,59.32,142.06,3.73,9.693333333,3.743333333,320.6,30.3,24.4,63.64,27.35,1,Normal,0.12236308865034767,Normal
Ahmedabad,2016-04-09,67.75666667,142.06,4.506666667,9.1,3.18,279.4,30.1,24.7,63.88,27.4,1,Normal,0.1265477691304207,Normal
Ahmedabad,2016-04-10,59.07666667,142.06,3.796666667,8.38,3.923333333,286.8,31.4,23.1,62.32,27.25,1,Normal,0.1366989596543477,Normal
Ahmedabad,2016-04-11,52.52,142.06,4.986666667,8.883333333,5.043333333,278.2,36.4,26.3,56.32,31.35,1,Normal,0.11815303820240747,Normal
Ahmedabad,2016-04-12,38.118,142.06,10.83,12.482,14.052,281.2,38.8,24.0,53.44,31.4,1,Normal,0.08005379378083788,Normal
Ahmedabad,2016-05-01,44.19333333,142.06,15.33666667,9.61,7.901111111,270.1111111,39.9,27.9,52.12,33.9,1,Normal,0.0580576889345632,Normal
Ahmedabad,2016-05-02,73.3425,142.06,8.955,10.0175,6.035,264.75,39.5,29.0,52.6,34.25,1,Normal,0.052447077088358274,Normal
Ahmedabad,2016-05-03,77.135,142.06,8.5875,9.205,5.2575,267.75,38.4,27.9,53.92,33.15,1,Normal,0.0917019443248327,Normal
Ahmedabad,2016-05-04,68.18,142.06,5.2675,9.2525,5.4625,258.0,31.8,26.2,61.84,29.0,1,Normal,0.13390013611118806,Normal
Ahmedabad,2016-05-05,84.6925,142.06,5.28,7.96,17.6125,245.5,26.4,24.0,68.32,25.2,1,Normal,0.11572898301131318,Normal
Ahmedabad,2016-05-06,44.91555556,142.06,2.934444444,9.404444444,5.295555556,183.4,31.8,24.6,61.84,28.200000000000003,1,Normal,0.12981366049429965,Normal
Ahmedabad,2016-05-07,44.57888889,142.06,2.71,9.117777778,5.481111111,269.1818182,33.1,25.6,60.28,29.35,1,Normal,0.13134815792678572,Normal
Ahmedabad,2016-05-08,54.98,142.06,3.086666667,8.895555556,3.095555556,322.2,28.9,24.7,65.32,26.799999999999997,1,Normal,0.12320452118732039,Normal
Ahmedabad,2016-05-09,58.22111111,142.06,3.637777778,8.416666667,2.586666667,273.8,31.2,24.6,62.56,27.9,1,Normal,0.12589176422068332,Normal
Ahmedabad,2016-05-10,54.48444444,142.06,3.364444444,7.82,2.915555556,290.1,31.8,23.4,61.84,27.6,1,Normal,0.1351334660141626,Normal
Ahmedabad,2016-05-11,49.55,142.06,4.634444444,8.488888889,3.802222222,285.9,37.0,27.2,55.6,32.1,1,Normal,0.1211351957866133,Normal
Ahmedabad,2016-05-12,36.056,142.06,11.795,12.744,14.179,289.9,37.7,26.3,54.76,32.0,1,Normal,0.08690953679607993,Normal
Ahmedabad,2016-06-01,36.80666667,142.06,12.72333333,9.5,4.735555556,263.5555556,38.1,28.7,54.28,33.4,1,Normal,0.07624599407564686,Normal
Ahmedabad,2016-06-02,47.10625,142.06,8.2225,9.52875,3.8175,238.875,40.0,27.3,52.0,33.65,1,Normal,0.061194291054835426,Normal
Ahmedabad,2016-06-03,56.1075,142.06,7.55375,8.7825,3.44375,242.875,38.2,27.1,54.16,32.650000000000006,1,Normal,0.0927221789918749,Normal
Ahmedabad,2016-06-04,54.205,142.06,4.02875,8.96625,3.57625,236.0,29.0,25.0,65.2,27.0,1,Normal,0.12268511826742629,Normal
Ahmedabad,2016-06-05,69.47125,142.06,4.03,8.035,9.51625,226.25,28.8,25.9,65.44,27.35,1,Normal,0.13745210151938841,Normal
Ahmedabad,2016-06-06,46.97777778,142.06,2.292222222,8.392222222,3.367777778,176.2,31.6,24.3,62.08,27.950000000000003,1,Normal,0.1275323527792247,Normal
Ahmedabad,2016-06-07,40.22444444,142.06,2.19,8.308888889,3.505555556,264.6363636,32.9,25.8,60.52,29.35,1,Normal,0.12874792864227513,Normal
Ahmedabad,2016-06-08,50.64,142.06,2.443333333,8.097777778,2.447777778,323.8,30.5,24.9,63.4,27.7,1,Normal,0.1262846567847063,Normal
Ahmedabad,2016-06-09,48.68555556,142.06,2.768888889,7.733333333,1.993333333,268.2,30.9,24.1,62.92,27.5,1,Normal,0.13492981688259276,Normal
Ahmedabad,2016-06-10,49.89222222,142.06,2.932222222,7.26,1.907777778,293.4,32.9,22.8,60.52,27.85,1,Normal,0.13217850963144895,Normal
Ahmedabad,2016-06-11,46.58,142.06,4.282222222,8.094444444,2.561111111,293.6,36.5,26.1,56.2,31.3,1,Normal,0.11629158958789848,Normal
Ahmedabad,2016-06-12,33.994,142.06,12.76,13.006,14.306,298.6,37.8,27.4,54.64,32.599999999999994,1,Normal,0.07477199223524017,Normal
Ahmedabad,2016-07-01,29.42,142.06,10.11,9.39,1.57,257.0,37.9,28.0,54.52,32.95,1,Normal,0.08490907124467456,Normal
Ahmedabad,2016-07-02,20.87,142.06,7.49,9.04,1.6,213.0,38.9,28.2,53.32,33.55,1,Normal,0.07322384608791754,Normal
Ahmedabad,2016-07-03,35.08,142.06,6.52,8.36,1.63,218.0,38.0,27.3,54.4,32.65,1,Normal,0.09419620354109032,Normal
Ahmedabad,2016-07-04,40.23,142.06,2.79,8.68,1.69,214.0,31.2,25.7,62.56,28.45,1,Normal,0.1226130384631649,Normal
Ahmedabad,2016-07-05,54.25,142.06,2.78,8.11,1.42,207.0,29.3,25.9,64.84,27.6,1,Normal,0.11889822969955793,Normal
Ahmedabad,2016-07-06,49.04,142.06,1.65,7.38,1.44,169.0,32.3,25.4,61.24,28.849999999999998,1,Normal,0.129937633491142,Normal
Ahmedabad,2016-07-07,35.87,142.06,1.67,7.5,1.53,260.0909091,33.0,26.3,60.4,29.65,1,Normal,0.12716349523054232,Normal
Ahmedabad,2016-07-08,46.3,142.06,1.8,7.3,1.8,325.4,29.8,24.9,64.24,27.35,1,Normal,0.1335608988282369,Normal
Ahmedabad,2016-07-09,39.15,142.06,1.9,7.05,1.4,262.6,31.1,24.0,62.68,27.55,1,Normal,0.12390178411431796,Normal
Ahmedabad,2016-07-10,45.3,142.06,2.5,6.7,0.9,296.7,33.4,23.0,59.92,28.2,1,Normal,0.127854708479551,Normal
Ahmedabad,2016-07-11,43.61,142.06,3.93,7.7,1.32,301.3,36.8,26.2,55.84,31.5,1,Normal,0.11878855579500502,Normal
Ahmedabad,2016-07-12,31.932,142.06,13.725,13.268,14.433,307.3,37.8,27.0,54.64,32.4,1,Normal,0.07653773002315528,Normal
Ahmedabad,2016-08-01,33.5,142.06,30.42,79.53,14.95,740.0,38.4,28.9,53.92,33.65,-1,Anomaly,-0.0646994188000588,High
Ahmedabad,2016-08-02,29.36,142.06,29.75,83.72,15.31,751.0,36.8,28.3,55.84,32.55,-1,Anomaly,-0.06291208734344544,High
Ahmedabad,2016-08-03,44.59,142.06,29.34,89.85,14.18,798.0,37.9,27.8,54.52,32.85,-1,Anomaly,-0.057499373117253394,High
Ahmedabad,2016-08-04,50.65,142.06,13.0,10.63,13.06,494.0,31.9,27.2,61.72,29.549999999999997,1,Normal,0.12513895825823862,Normal
Ahmedabad,2016-08-05,33.93,142.06,13.41,5.06,19.54,234.0,31.7,25.9,61.96,28.799999999999997,1,Normal,0.1554289951437457,Normal
Ahmedabad,2016-08-06,41.635,142.06,4.395,8.775,10.1,203.0,32.4,25.8,61.12,29.1,1,Normal,0.13481254176136953,Normal
Ahmedabad,2016-08-07,43.9,142.06,28.09,2.77,15.37,255.5454545,31.3,26.0,62.44,28.65,1,Normal,0.1806786327171837,Normal
Ahmedabad,2016-08-08,93.34,142.06,27.88,9.72,13.18,327.0,31.7,24.2,61.96,27.95,1,Normal,0.13698274846552794,Normal
Ahmedabad,2016-08-09,38.06,142.06,22.63,6.96,14.75,257.0,30.7,24.2,63.16,27.45,1,Normal,0.14775017119746398,Normal
Ahmedabad,2016-08-10,20.19,142.06,18.13,10.41,15.01,300.0,33.3,22.5,60.04,27.9,1,Normal,0.12496111377579078,Normal
Ahmedabad,2016-08-11,10.45,142.06,17.81,12.59,14.26,309.0,37.7,26.0,54.76,31.85,1,Normal,0.07985296719352436,Normal
Ahmedabad,2016-08-12,29.87,142.06,14.69,13.53,14.56,316.0,37.5,26.4,55.0,31.95,1,Normal,0.08305080458533892,Normal
Ahmedabad,2016-09-01,30.81,142.06,7.86,9.36,17.58,217.0,39.5,28.5,52.6,34.0,1,Normal,0.05136535258271391,Normal
Ahmedabad,2016-09-02,47.67,142.06,8.39,9.63,16.95,222.0,37.9,28.2,54.52,33.05,1,Normal,0.07961778394354041,Normal
Ahmedabad,2016-09-03,35.69,142.06,8.14,9.38,16.72,241.0,38.4,27.5,53.92,32.95,1,Normal,0.08386005995389878,Normal
Ahmedabad,2016-09-04,36.44,142.06,7.07,9.59,17.76,225.0,32.7,26.8,60.76,29.75,1,Normal,0.11970381223763316,Normal
Ahmedabad,2016-09-05,33.83,142.06,7.82,10.14,17.93,241.0,31.5,26.0,62.2,28.75,1,Normal,0.11859203322092743,Normal
Ahmedabad,2016-09-06,34.23,142.06,7.14,10.17,18.76,237.0,32.1,25.1,61.48,28.6,1,Normal,0.11966833737025051,Normal
Ahmedabad,2016-09-07,52.15,142.06,7.15,10.7,16.32,251.0,28.9,24.9,65.32,26.9,1,Normal,0.1069426968618451,Normal
Ahmedabad,2016-09-08,35.99,142.06,8.65,9.91,19.29,220.0,32.2,25.6,61.36,28.900000000000002,1,Normal,0.12459325711464636,Normal
Ahmedabad,2016-09-09,37.93,142.06,9.2,9.75,19.07,221.0,28.7,25.1,65.56,26.9,1,Normal,0.11693288096101834,Normal
Ahmedabad,2016-09-10,31.94,142.06,7.84,9.5,16.87,226.0,33.1,22.4,60.28,27.75,1,Normal,0.12490108408070771,Normal
Ahmedabad,2016-09-11,18.04,142.06,7.02,7.3,15.49,208.0,37.6,26.5,54.88,32.05,1,Normal,0.12117483435992743,Normal
Ahmedabad,2016-09-12,27.9,142.06,9.55,9.52,14.48,190.0,37.2,26.1,55.36,31.650000000000002,1,Normal,0.1009973485147973,Normal
Ahmedabad,2016-10-01,27.22,142.06,6.34,12.02,17.38,231.0,40.3,28.3,51.64,34.3,1,Normal,0.02057556147396622,Normal
Ahmedabad,2016-10-02,41.81,142.06,9.77,10.75,18.03,298.0,38.5,27.9,53.8,33.2,1,Normal,0.06987610715766107,Normal
Ahmedabad,2016-10-03,75.03,142.06,9.47,11.23,17.61,267.0,38.3,27.2,54.04,32.75,1,Normal,0.07316813049177523,Normal
Ahmedabad,2016-10-04,106.23,142.06,9.925,8.55,41.975,236.0,32.9,27.4,60.52,30.15,1,Normal,0.09352432170304231,Normal
Ahmedabad,2016-10-05,30.48,142.06,7.43,16.49,18.79,233.8,30.4,25.2,63.52,27.799999999999997,1,Normal,0.08591487904371231,Normal
Ahmedabad,2016-10-06,75.06,142.06,6.35,14.78,19.31,301.0,32.1,25.3,61.48,28.700000000000003,1,Normal,0.10011895039750546,Normal
Ahmedabad,2016-10-07,85.36,142.06,7.59,14.48,7.63,311.0,30.2,24.7,63.76,27.45,1,Normal,0.108436529875797,Normal
Ahmedabad,2016-10-08,124.97,142.06,9.72,13.2,6.74,313.0,34.1,26.1,59.08,30.1,1,Normal,0.09381797355583299,Normal
Ahmedabad,2016-10-09,86.63,142.06,6.39,11.74,9.97,267.0,31.0,24.0,62.8,27.5,1,Normal,0.11618317010893509,Normal
Ahmedabad,2016-10-10,70.34,142.06,7.1,11.25,12.49,232.0,32.9,22.4,60.52,27.65,1,Normal,0.12018753307770502,Normal
Ahmedabad,2016-10-11,50.49,142.06,5.04,10.91,13.29,229.0,37.1,25.4,55.48,31.25,1,Normal,0.08731503891187647,Normal
Ahmedabad,2016-10-12,42.25,142.06,6.55,11.07,9.61,227.0,37.3,26.2,55.24,31.75,1,Normal,0.09637843493135284,Normal
Ahmedabad,2016-11-01,230.76,142.06,13.35,12.95,19.34,420.0,40.2,28.2,51.76,34.2,-1,Anomaly,-0.025602335678818977,Medium
Ahmedabad,2016-11-02,203.3,142.06,14.79,11.74,16.14,417.0,38.5,27.8,53.8,33.15,1,Normal,0.005053604885221108,Normal
Ahmedabad,2016-11-03,152.03,142.06,12.7,10.97,16.78,390.0,37.8,27.3,54.64,32.55,1,Normal,0.04179953593597008,Normal
Ahmedabad,2016-11-04,176.02,142.06,12.78,7.51,66.19,361.0,31.9,26.8,61.72,29.35,1,Normal,0.04580381112658993,Normal
Ahmedabad,2016-11-05,32.54222222,142.06,6.787777778,15.47777778,16.86222222,226.6,28.4,24.8,65.92,26.6,1,Normal,0.0896229109989809,Normal
Ahmedabad,2016-11-06,70.70555556,142.06,5.83,13.97111111,17.33444444,296.4545455,33.2,25.6,60.16,29.400000000000002,1,Normal,0.10427886176071649,Normal
Ahmedabad,2016-11-07,81.02,142.06,6.946666667,13.68222222,6.982222222,312.6,29.0,24.7,65.2,26.85,1,Normal,0.11464111520448994,Normal
Ahmedabad,2016-11-08,115.4344444,142.06,8.851111111,12.51666667,6.146666667,307.4,32.2,26.4,61.36,29.3,1,Normal,0.10744933315880528,Normal
Ahmedabad,2016-11-09,82.03777778,142.06,5.957777778,11.18,8.962222222,270.3,31.4,23.5,62.32,27.45,1,Normal,0.11739221851202913,Normal
Ahmedabad,2016-11-10,67.37,142.06,6.747777778,10.85555556,11.24888889,239.7,32.6,22.5,60.88,27.55,1,Normal,0.11920489440659154,Normal
Ahmedabad,2016-11-11,48.428,142.06,6.005,11.172,13.417,237.7,38.2,24.9,54.16,31.55,1,Normal,0.08186247265245528,Normal
Ahmedabad,2016-11-12,45.34,142.06,13.08857143,12.45,16.59214286,265.3571429,37.2,26.1,55.36,31.650000000000002,1,Normal,0.08526664489161334,Normal
Ahmedabad,2016-12-01,204.52375,142.06,12.6175,12.46125,17.1225,394.125,40.6,28.6,51.28,34.6,-1,Anomaly,-0.03300970049827667,Medium
Ahmedabad,2016-12-02,182.2725,142.06,13.75625,11.3175,14.32625,392.125,39.5,27.5,52.6,33.5,1,Normal,0.006721838632452237,Normal
Ahmedabad,2016-12-03,138.055,142.06,11.46125,10.68375,14.89375,368.0,37.5,27.9,55.0,32.7,1,Normal,0.05596121016146499,Normal
Ahmedabad,2016-12-04,160.79875,142.06,11.53,7.585,58.09375,341.75,31.0,27.0,62.8,29.0,1,Normal,0.05611526193339195,Normal
Ahmedabad,2016-12-05,34.60444444,142.06,6.145555556,14.46555556,14.93444444,219.4,29.9,25.5,64.12,27.7,1,Normal,0.09768769976558994,Normal
Ahmedabad,2016-12-06,66.35111111,142.06,5.31,13.16222222,15.35888889,291.9090909,33.3,24.9,60.04,29.099999999999998,1,Normal,0.11006913086430603,Normal
Ahmedabad,2016-12-07,76.68,142.06,6.303333333,12.88444444,6.334444444,314.2,29.6,25.0,64.48,27.3,1,Normal,0.11438405071167496,Normal
Ahmedabad,2016-12-08,105.8988889,142.06,7.982222222,11.83333333,5.553333333,301.8,31.5,25.7,62.2,28.6,1,Normal,0.10805607710814924,Normal
Ahmedabad,2016-12-09,77.44555556,142.06,5.525555556,10.62,7.954444444,273.6,30.7,22.8,63.16,26.75,1,Normal,0.11168501140446324,Normal
Ahmedabad,2016-12-10,64.4,142.06,6.395555556,10.46111111,10.00777778,247.4,33.9,23.1,59.32,28.5,1,Normal,0.12943758819405327,Normal
Ahmedabad,2016-12-11,46.366,142.06,6.97,11.434,13.544,246.4,39.8,25.4,52.24,32.599999999999994,1,Normal,0.06676836916596246,Normal
Ahmedabad,2016-12-12,48.43,142.06,19.62714286,13.83,23.57428571,303.7142857,37.7,25.9,54.76,31.8,1,Normal,0.08026001828875967,Normal
Ahmedabad,2017-01-01,51.52,142.06,26.16571429,15.21,30.55642857,342.0714286,37.9,22.2,54.52,30.049999999999997,1,Normal,0.07027551966694623,Normal
Ahmedabad,2017-01-02,85.125,142.06,95.87583333,28.36916667,107.0483333,727.8333333,36.8,22.7,55.84,29.75,-1,Anomaly,-0.04024824921063519,Medium
Ahmedabad,2017-01-03,82.32272727,142.06,71.13454545,7.837272727,100.3190909,350.0,34.5,20.0,58.6,27.25,1,Normal,0.05994922268730973,Normal
Ahmedabad,2017-01-04,63.02636364,142.06,64.73909091,6.498181818,90.09,235.2727273,30.2,15.7,63.76,22.95,1,Normal,0.048550446945225256,Normal
Ahmedabad,2017-01-05,73.12,142.06,63.28181818,6.882727273,87.16181818,194.3636364,27.9,14.6,66.52,21.25,1,Normal,0.050179206846686863,Normal
Ahmedabad,2017-01-06,81.60545455,142.06,57.60363636,8.703636364,61.80545455,217.0,30.0,14.0,64.0,22.0,1,Normal,0.07537413113831021,Normal
Ahmedabad,2017-01-07,58.00636364,142.06,39.09454545,8.871818182,38.59181818,217.3636364,30.1,14.4,63.88,22.25,1,Normal,0.10403475338969459,Normal
Ahmedabad,2017-01-08,75.92,142.06,62.09545455,12.25272727,52.54909091,279.9090909,27.5,13.3,67.0,20.4,1,Normal,0.06303803053206991,Normal
Ahmedabad,2017-01-09,65.14545455,142.06,67.27454545,8.6,79.34454545,335.4545455,31.8,15.5,61.84,23.65,1,Normal,0.062368967059972635,Normal
Ahmedabad,2017-01-10,83.936,142.06,75.13363636,9.785454545,114.02,212.6363636,28.4,15.4,65.92,21.9,1,Normal,0.010284959549368478,Normal
Ahmedabad,2017-01-11,59.938,142.06,79.82,28.59090909,99.64818182,313.8,31.8,12.4,61.84,22.1,-1,Anomaly,-0.02519872874898388,Medium
Ahmedabad,2017-01-12,87.39272727,142.06,60.38363636,29.79545455,117.2609091,697.0,33.4,16.8,59.92,25.1,-1,Anomaly,-0.024919676446022776,Medium
Ahmedabad,2017-02-01,54.61,142.06,32.70428571,16.59,37.53857143,380.4285714,38.2,23.2,54.16,30.700000000000003,1,Normal,0.05281466581447536,Normal
Ahmedabad,2017-02-02,84.74,142.06,93.66166667,26.34833333,106.7366667,691.6666667,37.0,21.8,55.6,29.4,-1,Anomaly,-0.03287679570362956,Medium
Ahmedabad,2017-02-03,83.75545455,142.06,70.74909091,9.534545455,97.01818182,370.0,35.0,20.5,58.0,27.75,1,Normal,0.05130138190831346,Normal
Ahmedabad,2017-02-04,67.43272727,142.06,67.83818182,7.506363636,91.51,265.5454545,31.0,14.4,62.8,22.7,1,Normal,0.0367887388751883,Normal
Ahmedabad,2017-02-05,77.71,142.06,65.18363636,7.985454545,88.63363636,224.7272727,29.0,14.4,65.2,21.7,1,Normal,0.045355769309531446,Normal
Ahmedabad,2017-02-06,81.83090909,142.06,60.13727273,11.50727273,64.70090909,247.0,30.1,13.6,63.88,21.85,1,Normal,0.05080923235583934,Normal
Ahmedabad,2017-02-07,59.47272727,142.06,46.05909091,12.28363636,45.37363636,285.7272727,30.0,14.3,64.0,22.15,1,Normal,0.07571239372392052,Normal
Ahmedabad,2017-02-08,77.76,142.06,66.46090909,17.31545455,60.07818182,344.8181818,25.9,11.8,68.92,18.85,1,Normal,0.009945345427412322,Normal
Ahmedabad,2017-02-09,67.53090909,142.06,72.52909091,11.62,84.60909091,386.9090909,30.7,15.5,63.16,23.1,1,Normal,0.03766845081683279,Normal
Ahmedabad,2017-02-10,81.782,142.06,78.12727273,13.67090909,113.74,258.2727273,29.8,13.5,64.24,21.65,-1,Anomaly,-0.002952911781888279,Medium
Ahmedabad,2017-02-11,60.136,142.06,82.52,30.90181818,100.9863636,290.6,33.1,15.3,60.28,24.200000000000003,-1,Anomaly,-0.04362440694188896,Medium
Ahmedabad,2017-02-12,87.65545455,142.06,64.24727273,31.53090909,118.5618182,698.0,31.1,18.2,62.68,24.65,-1,Anomaly,-0.035198635498975284,Medium
Ahmedabad,2017-03-01,57.7,142.06,39.24285714,17.97,44.52071429,418.7857143,37.6,21.3,54.88,29.450000000000003,1,Normal,0.04352848055047842,Normal
Ahmedabad,2017-03-02,84.355,142.06,91.4475,24.3275,106.425,655.5,36.6,21.1,56.08,28.85,-1,Anomaly,-0.029500985372223676,Medium
Ahmedabad,2017-03-03,85.18818182,142.06,70.36363636,11.23181818,93.71727273,390.0,35.2,21.9,57.76,28.55,1,Normal,0.04718441537172191,Normal
Ahmedabad,2017-03-04,71.83909091,142.06,70.93727273,8.514545455,92.93,295.8181818,31.7,14.9,61.96,23.3,1,Normal,0.041657731776573836,Normal
Ahmedabad,2017-03-05,82.3,142.06,67.08545455,9.088181818,90.10545455,255.0909091,29.9,14.1,64.12,22.0,1,Normal,0.03305619646736557,Normal
Ahmedabad,2017-03-06,82.05636364,142.06,62.67090909,14.31090909,67.59636364,277.0,30.8,14.6,63.04,22.7,1,Normal,0.048208355043650064,Normal
Ahmedabad,2017-03-07,60.93909091,142.06,53.02363636,15.69545455,52.15545455,354.0909091,29.6,12.9,64.48,21.25,1,Normal,0.0585965616468303,Normal
Ahmedabad,2017-03-08,79.6,142.06,70.82636364,22.37818182,67.60727273,409.7272727,26.8,13.8,67.84,20.3,1,Normal,0.019865127627621937,Normal
Ahmedabad,2017-03-09,69.91636364,142.06,77.78363636,14.64,89.87363636,438.3636364,28.5,14.8,65.8,21.65,1,Normal,0.02093434252899451,Normal
Ahmedabad,2017-03-10,79.628,142.06,81.12090909,17.55636364,113.46,303.9090909,29.3,15.0,64.84,22.15,-1,Anomaly,-0.013352851456978287,Medium
Ahmedabad,2017-03-11,60.334,142.06,85.22,33.21272727,102.3245455,267.4,28.7,16.0,65.56,22.35,-1,Anomaly,-0.0414926464538955,Medium
Ahmedabad,2017-03-12,87.91818182,142.06,68.11090909,33.26636364,119.8627273,699.0,32.3,18.4,61.24,25.349999999999998,-1,Anomaly,-0.02904174053703601,Medium
Ahmedabad,2017-04-01,60.79,142.06,45.78142857,19.35,51.50285714,457.1428571,37.5,20.0,55.0,28.75,1,Normal,0.041107613247509556,Normal
Ahmedabad,2017-04-02,83.97,142.06,89.23333333,22.30666667,106.1133333,619.3333333,35.7,20.9,57.16,28.3,-1,Anomaly,-0.011287663239927581,Medium
Ahmedabad,2017-04-03,86.62090909,142.06,69.97818182,12.92909091,90.41636364,410.0,35.2,20.7,57.76,27.950000000000003,1,Normal,0.04735157790432465,Normal
Ahmedabad,2017-04-04,76.24545455,142.06,74.03636364,9.522727273,94.35,326.0909091,32.3,15.7,61.24,24.0,1,Normal,0.03678904658005222,Normal
Ahmedabad,2017-04-05,86.89,142.06,68.98727273,10.19090909,91.57727273,285.4545455,30.5,12.8,63.4,21.65,1,Normal,0.023073865270672234,Normal
Ahmedabad,2017-04-06,82.28181818,142.06,65.20454545,17.11454545,70.49181818,307.0,30.3,14.5,63.64,22.4,1,Normal,0.03872439574861297,Normal
Ahmedabad,2017-04-07,62.40545455,142.06,59.98818182,19.10727273,58.93727273,422.4545455,30.1,13.0,63.88,21.55,1,Normal,0.03903228402599079,Normal
Ahmedabad,2017-04-08,81.44,142.06,75.19181818,27.44090909,75.13636364,474.6363636,27.9,14.0,66.52,20.95,1,Normal,0.005960640102145254,Normal
Ahmedabad,2017-04-09,72.30181818,142.06,83.03818182,17.66,95.13818182,489.8181818,27.1,14.2,67.48,20.65,-1,Anomaly,-0.0054125252034126214,Medium
Ahmedabad,2017-04-10,77.474,142.06,84.11454545,21.44181818,113.18,349.5454545,29.0,13.9,65.2,21.45,-1,Anomaly,-0.02803216227716676,Medium
Ahmedabad,2017-04-11,60.532,142.06,87.92,35.52363636,103.6627273,244.2,28.3,14.8,66.04,21.55,-1,Anomaly,-0.05847523926346676,High
Ahmedabad,2017-04-12,88.18090909,142.06,71.97454545,35.00181818,121.1636364,700.0,32.3,17.8,61.24,25.049999999999997,-1,Anomaly,-0.04088124029794549,Medium
Ahmedabad,2017-05-01,63.88,142.06,52.32,20.73,58.485,495.5,38.2,21.7,54.16,29.950000000000003,1,Normal,0.021556968226398188,Normal
Ahmedabad,2017-05-02,83.585,142.06,87.01916667,20.28583333,105.8016667,583.1666667,35.7,19.4,57.16,27.55,-1,Anomaly,-0.005801239098375488,Medium
Ahmedabad,2017-05-03,88.05363636,142.06,69.59272727,14.62636364,87.11545455,430.0,34.8,19.8,58.24,27.299999999999997,1,Normal,0.04274599733545792,Normal
Ahmedabad,2017-05-04,80.65181818,142.06,77.13545455,10.53090909,95.77,356.3636364,32.9,17.2,60.52,25.049999999999997,1,Normal,0.031097544765721685,Normal
Ahmedabad,2017-05-05,91.48,142.06,70.88909091,11.29363636,93.04909091,315.8181818,31.2,13.7,62.56,22.45,1,Normal,0.017008669196182713,Normal
Ahmedabad,2017-05-06,82.50727273,142.06,67.73818182,19.91818182,73.38727273,337.0,29.4,15.2,64.72,22.299999999999997,1,Normal,0.028795540034007527,Normal
Ahmedabad,2017-05-07,63.87181818,142.06,66.95272727,22.51909091,65.71909091,490.8181818,27.3,17.0,67.24,22.15,1,Normal,0.034464162656555386,Normal
Ahmedabad,2017-05-08,83.28,142.06,79.55727273,32.50363636,82.66545455,539.5454545,28.8,14.8,65.44,21.8,-1,Anomaly,-0.016967338415012856,Medium
Ahmedabad,2017-05-09,74.68727273,142.06,88.29272727,20.68,100.4027273,541.2727273,27.0,12.9,67.6,19.95,-1,Anomaly,-0.027641470938907897,Medium
Ahmedabad,2017-05-10,75.32,142.06,87.10818182,25.32727273,112.9,395.1818182,28.2,10.5,66.16,19.35,-1,Anomaly,-0.05199148723595226,High
Ahmedabad,2017-05-11,60.73,142.06,90.62,37.83454545,105.0009091,221.0,29.9,15.6,64.12,22.75,-1,Anomaly,-0.07000350618036288,High
Ahmedabad,2017-05-12,88.44363636,142.06,75.83818182,36.73727273,122.4645455,701.0,33.0,18.2,60.4,25.6,-1,Anomaly,-0.0420283068333388,Medium
Ahmedabad,2017-06-01,66.97,142.06,58.85857143,22.11,65.46714286,533.8571429,38.8,22.5,53.44,30.65,1,Normal,0.01468713821123857,Normal
Ahmedabad,2017-06-02,83.2,142.06,84.805,18.265,105.49,547.0,35.4,19.7,57.52,27.549999999999997,-1,Anomaly,-0.00037027271896084013,Medium
Ahmedabad,2017-06-03,89.48636364,142.06,69.20727273,16.32363636,83.81454545,450.0,34.0,18.2,59.2,26.1,1,Normal,0.038158660839466396,Normal
Ahmedabad,2017-06-04,85.05818182,142.06,80.23454545,11.53909091,97.19,386.6363636,31.5,18.3,62.2,24.9,1,Normal,0.023826479184852145,Normal
Ahmedabad,2017-06-05,96.07,142.06,72.79090909,12.39636364,94.52090909,346.1818182,31.6,14.8,62.08,23.200000000000003,1,Normal,0.01127971385618931,Normal
Ahmedabad,2017-06-06,82.73272727,142.06,70.27181818,22.72181818,76.28272727,367.0,28.9,15.2,65.32,22.049999999999997,1,Normal,0.020535915802645244,Normal
