city,date,PM2.5,PM10,NO2,CO,SO2,AQI,temperature_2m_max,temperature_2m_min,Humidity
Bangalore,2015-01-10,42.1075,75.40363636,29.23,1.69,3.08,102.75,23.8,10.5,71.44
Bangalore,2015-01-11,34.63,59.7925,29.84,2.59,8.2,91.25,26.8,13.0,67.84
Bangalore,2015-01-12,29.6425,78.6,28.4,0.61,7.16,97.25,28.0,14.8,66.4
Bangalore,2015-02-01,36.42,55.71,22.14,0.36,7.36,151.0,31.6,21.8,62.08
Bangalore,2015-02-02,26.165,52.06166667,19.19,0.46,6.14,105.5,34.7,24.3,58.36
Bangalore,2015-02-03,24.235,40.30333333,18.47,0.59,5.02,122.5,33.7,21.3,59.56
Bangalore,2015-02-04,28.27,77.625,22.46,1.08,4.46,87.5,33.8,21.1,59.44
Bangalore,2015-02-05,32.635,100.0016667,26.36,0.59,7.65,132.5,32.7,20.5,60.76
Bangalore,2015-02-06,28.41,87.62521739,25.98,0.5,3.12,87.0,32.0,19.6,61.6
Bangalore,2015-02-07,33.185,77.81652174,22.46,1.45,5.51,65.0,28.4,14.1,65.92
Bangalore,2015-02-08,35.48,84.85166667,26.06,0.45,7.25,109.0,27.5,14.0,67.0
Bangalore,2015-02-09,35.695,82.14666667,22.48,0.64,3.37,91.0,24.4,11.6,70.72
Bangalore,2015-02-10,36.205,72.22727273,20.18,0.77,1.04,111.5,25.2,12.3,69.76
Bangalore,2015-02-11,33.78,61.545,26.52,0.57,1.64,96.5,27.8,13.8,66.64
Bangalore,2015-02-12,26.335,78.13,21.47,0.96,12.98,105.5,28.4,13.9,65.92
Bangalore,2015-03-01,36.42,55.71,10.39,0.48,6.93,151.0,32.6,21.9,60.88
Bangalore,2015-03-02,32.1575,50.2375,18.06,3.56,6.72,114.25,35.3,24.4,57.64
Bangalore,2015-03-03,29.6725,43.545,19.56,14.67,8.6,150.25,33.2,21.2,60.16
Bangalore,2015-03-04,32.475,80.0775,17.36,3.39,5.99,94.25,33.2,19.4,60.16
Bangalore,2015-03-05,34.7775,98.9275,19.94,29.33,8.79,146.25,30.8,19.8,63.04
Bangalore,2015-03-06,30.095,86.80782609,15.04,23.53,16.03,79.0,31.4,19.5,62.32
Bangalore,2015-03-07,35.2175,76.99913043,15.68,25.7,12.69,70.5,28.8,15.1,65.44
Bangalore,2015-03-08,32.64,84.6525,11.59,16.01,11.89,131.0,27.4,15.2,67.12
Bangalore,2015-03-09,30.3775,81.79,20.06,25.5,11.47,85.5,24.6,12.3,70.48
Bangalore,2015-03-10,30.3025,69.05090909,26.12,1.08,3.17,120.25,26.1,13.0,68.68
Bangalore,2015-03-11,32.93,63.2975,33.01,1.33,2.86,101.75,29.2,14.5,64.96
Bangalore,2015-03-12,23.0275,77.66,25.29,1.9,1.67,113.75,27.2,13.1,67.36
Bangalore,2015-04-01,36.42,55.71,8.83,9.6,3.17,151.0,32.6,22.5,60.88
Bangalore,2015-04-02,38.15,48.41333333,10.29,4.06,7.65,123.0,34.3,23.4,58.84
Bangalore,2015-04-03,35.11,46.78666667,5.99,5.34,2.32,178.0,32.7,21.1,60.76
Bangalore,2015-04-04,36.68,82.53,12.89,1.47,3.29,101.0,33.1,19.8,60.28
Bangalore,2015-04-05,36.92,97.85333333,9.0,9.58,4.07,160.0,30.7,19.5,63.16
Bangalore,2015-04-06,31.78,85.99043478,8.14,0.55,7.22,71.0,30.7,17.5,63.16
Bangalore,2015-04-07,37.25,76.18173913,7.14,2.3,5.88,76.0,28.7,14.8,65.56
Bangalore,2015-04-08,29.8,84.45333333,9.04,6.84,1.84,153.0,26.4,14.7,68.32
Bangalore,2015-04-09,25.06,81.43333333,8.72,5.82,2.6,80.0,24.5,11.9,70.6
Bangalore,2015-04-10,24.4,65.87454545,7.46,5.19,2.03,129.0,26.3,15.1,68.44
Bangalore,2015-04-11,32.08,65.05,7.09,1.7,3.22,107.0,27.0,14.0,67.6
Bangalore,2015-04-12,19.72,77.19,4.97,2.65,5.16,122.0,26.7,12.8,67.96
Bangalore,2015-05-01,39.06,55.71,14.31,1.59,4.96,67.0,32.7,23.0,60.76
Bangalore,2015-05-02,50.83,46.58916667,14.24,4.44,2.99,217.0,33.6,22.0,59.68
Bangalore,2015-05-03,62.58,50.02833333,15.2,1.32,7.47,64.0,32.7,20.7,60.76
Bangalore,2015-05-04,45.26,84.9825,25.81,4.17,6.79,162.0,33.6,21.1,59.68
Bangalore,2015-05-05,40.37,96.77916667,20.7,0.0,8.6,75.0,30.9,18.9,62.92
Bangalore,2015-05-06,43.21,85.17304348,17.15,28.28,11.77,141.0,30.4,16.2,63.52
Bangalore,2015-05-07,41.53,75.36434783,20.41,0.5,4.67,70.0,28.1,13.6,66.28
Bangalore,2015-05-08,27.85,84.25416667,17.29,4.82,7.18,142.0,26.5,14.2,68.2
Bangalore,2015-05-09,36.83,81.07666667,24.35,23.56,6.64,140.0,25.2,11.9,69.76
Bangalore,2015-05-10,40.81,62.69818182,29.77,2.57,3.46,71.0,26.9,12.4,67.72
Bangalore,2015-05-11,36.11,66.8025,29.38,0.3,11.84,66.0,27.5,15.4,67.0
Bangalore,2015-05-12,28.76,76.72,29.1,2.27,2.96,56.0,28.4,16.1,65.92
Bangalore,2015-06-01,23.69,55.71,14.12,1.7,6.9,101.0,33.7,22.8,59.56
Bangalore,2015-06-02,23.95,44.765,9.28,1.77,7.93,84.0,33.6,21.4,59.68
Bangalore,2015-06-03,21.51,53.27,19.98,1.52,4.44,84.0,32.9,20.4,60.52
Bangalore,2015-06-04,25.56,87.435,6.39,1.4,4.47,74.0,34.0,21.1,59.2
Bangalore,2015-06-05,22.41,95.705,14.61,5.65,5.85,130.0,30.8,18.9,63.04
Bangalore,2015-06-06,16.02,84.35565217,30.73,1.78,11.64,74.0,30.8,16.5,63.04
Bangalore,2015-06-07,12.69,74.54695652,25.18,4.45,4.22,74.0,27.2,12.0,67.36
Bangalore,2015-06-08,13.29,84.055,22.65,3.93,17.45,162.0,25.2,13.4,69.76
Bangalore,2015-06-09,12.11,80.72,20.8,1.4,15.06,55.0,25.7,12.2,69.16
Bangalore,2015-06-10,13.66,59.52181818,22.16,1.96,6.09,72.0,27.5,13.0,67.0
Bangalore,2015-06-11,14.56,68.555,17.32,1.54,11.59,66.0,27.2,14.0,67.36
Bangalore,2015-06-12,14.76,76.25,13.35,1.89,10.35,81.0,29.9,16.4,64.12
Bangalore,2015-07-01,19.76,55.71,6.34,6.96,6.28,187.0,34.6,23.2,58.48
Bangalore,2015-07-02,20.24,42.94083333,11.59,2.58,5.12,162.0,34.6,21.0,58.48
Bangalore,2015-07-03,17.28,56.51166667,5.11,7.52,3.69,185.0,32.6,21.7,60.88
Bangalore,2015-07-04,21.52,89.8875,5.99,15.9,2.76,141.0,33.2,20.1,60.16
Bangalore,2015-07-05,19.43,94.63083333,7.66,20.81,2.29,225.0,31.4,19.5,62.32
Bangalore,2015-07-06,19.27,83.53826087,8.79,26.99,2.54,309.0,30.5,16.5,63.4
Bangalore,2015-07-07,23.27,73.72956522,7.83,2.86,3.36,136.0,27.8,12.1,66.64
Bangalore,2015-07-08,18.63,83.85583333,8.71,7.24,6.25,139.0,25.6,13.2,69.28
Bangalore,2015-07-09,14.52,80.36333333,10.04,3.42,3.89,161.0,26.2,11.8,68.56
Bangalore,2015-07-10,12.84,56.34545455,10.1,15.1,3.25,160.0,26.6,16.4,68.08
Bangalore,2015-07-11,19.08,70.3075,10.66,2.42,2.39,127.0,25.0,13.6,70.0
Bangalore,2015-07-12,23.45,75.78,9.83,2.11,1.86,71.0,31.2,16.5,62.56
Bangalore,2015-08-01,18.18,55.71,20.21,9.97,2.43,97.0,35.4,23.4,57.52
Bangalore,2015-08-02,15.52,41.11666667,9.54,37.73,1.86,257.0,34.8,21.9,58.24
Bangalore,2015-08-03,18.67,59.75333333,11.41,25.13,2.13,139.0,33.0,21.6,60.4
Bangalore,2015-08-04,15.85,92.34,10.66,9.92,2.6,95.0,32.1,20.2,61.48
Bangalore,2015-08-05,18.26,93.55666667,11.85,48.07,2.4,106.0,30.6,24.1,63.28
Bangalore,2015-08-06,17.94,82.72086957,18.38,3.15,5.94,89.0,28.5,16.7,65.8
Bangalore,2015-08-07,21.86,72.91217391,10.02,1.16,3.79,44.0,27.8,13.4,66.64
Bangalore,2015-08-08,46.86,83.65666667,8.46,20.25,3.78,97.0,25.6,13.3,69.28
Bangalore,2015-08-09,54.42,80.00666667,7.32,8.78,2.1,187.0,27.3,11.1,67.24
Bangalore,2015-08-10,21.02,53.16909091,8.21,1.82,5.16,83.0,26.4,13.0,68.32
Bangalore,2015-08-11,21.1,72.06,7.98,29.0,2.96,129.0,21.6,9.2,74.08
Bangalore,2015-08-12,16.64,75.31,7.44,29.16,7.22,128.0,31.8,14.8,61.84
Bangalore,2015-09-01,24.9,55.71,7.25,5.26,1.67,81.0,35.1,22.9,57.88
Bangalore,2015-09-02,23.54,39.2925,9.49,1.19,2.18,43.0,34.5,21.2,58.6
Bangalore,2015-09-03,24.49,62.995,12.59,1.42,2.49,52.0,33.5,22.6,59.8
Bangalore,2015-09-04,26.16,94.7925,15.89,1.76,2.12,72.0,32.1,19.6,61.48
Bangalore,2015-09-05,27.38,92.4825,17.6,1.47,2.63,73.0,32.0,23.0,61.6
Bangalore,2015-09-06,18.38,81.90347826,11.7,22.81,1.35,208.0,27.1,14.3,67.48
Bangalore,2015-09-07,16.34,72.09478261,12.0,9.83,3.08,179.0,28.1,13.7,66.28
Bangalore,2015-09-08,22.47,83.4575,10.95,1.78,5.6,93.0,25.9,11.5,68.92
Bangalore,2015-09-09,29.6,79.65,11.14,13.22,7.0,60.0,26.9,13.5,67.72
Bangalore,2015-09-10,15.21,49.99272727,12.29,1.2,3.26,65.0,26.1,12.6,68.68
Bangalore,2015-09-11,18.09,73.8125,13.42,3.19,2.85,60.0,23.4,8.9,71.92
Bangalore,2015-09-12,16.68,74.84,13.1,22.32,2.42,167.0,31.8,15.0,61.84
Bangalore,2015-10-01,26.25,55.71,30.71,1.95,1.45,136.0,34.8,23.8,58.24
Bangalore,2015-10-02,22.3,37.46833333,26.84,1.82,4.18,96.0,34.7,21.8,58.36
Bangalore,2015-10-03,13.97,66.23666667,19.24,1.67,1.6,101.0,33.4,22.2,59.92
Bangalore,2015-10-04,9.63,97.245,16.51,2.21,1.37,128.0,32.0,18.0,61.6
Bangalore,2015-10-05,28.7,91.40833333,23.13,1.96,2.64,92.0,31.4,21.5,62.32
Bangalore,2015-10-06,35.04,81.08608696,19.67,1.7,4.52,98.0,27.7,13.7,66.76
Bangalore,2015-10-07,15.82,71.2773913,19.92,1.63,5.29,102.0,28.0,13.1,66.4
Bangalore,2015-10-08,12.14,83.25833333,19.19,1.21,8.55,69.0,26.3,12.7,68.44
Bangalore,2015-10-09,14.44,79.29333333,20.31,1.54,7.68,54.0,25.6,14.7,69.28
Bangalore,2015-10-10,12.01,46.81636364,21.36,2.66,7.04,101.0,25.6,14.1,69.28
Bangalore,2015-10-11,10.02,75.565,19.3,3.38,2.26,110.0,25.5,11.2,69.4
Bangalore,2015-10-12,17.14,74.37,27.34,1.72,2.61,54.0,30.6,15.8,63.28
Bangalore,2015-11-01,29.89,55.71,15.14,1.13,2.62,49.0,35.5,24.7,57.4
Bangalore,2015-11-02,28.56,35.64416667,18.2,1.36,2.51,54.0,34.3,22.7,58.84
Bangalore,2015-11-03,31.05,69.47833333,20.58,1.34,2.79,58.0,33.5,20.4,59.8
Bangalore,2015-11-04,43.1,99.6975,12.07,3.56,2.44,65.0,31.8,17.1,61.84
Bangalore,2015-11-05,30.36,90.33416667,17.33,1.24,2.74,70.0,31.3,19.0,62.44
Bangalore,2015-11-06,37.22,80.26869565,13.89,1.21,2.01,67.0,27.9,14.3,66.52
Bangalore,2015-11-07,31.44,70.46,15.85,1.22,1.94,60.0,27.3,12.7,67.24
Bangalore,2015-11-08,31.4,83.05916667,15.33,1.51,1.77,56.0,26.5,14.9,68.2
Bangalore,2015-11-09,34.92,78.93666667,10.21,1.69,1.72,59.0,23.9,10.4,71.32
Bangalore,2015-11-10,12.63,43.64,6.81,1.48,2.05,51.0,26.7,15.7,67.96
Bangalore,2015-11-11,48.94,77.3175,8.59,1.07,2.62,49.0,28.0,12.5,66.4
Bangalore,2015-11-12,63.69,73.9,8.2,1.82,2.27,146.0,30.2,14.1,63.76
Bangalore,2015-12-01,14.18,55.71,25.86,1.63,5.14,88.0,35.6,26.1,57.28
Bangalore,2015-12-02,13.36,33.82,24.04,1.7,11.07,67.0,34.1,21.8,59.08
Bangalore,2015-12-03,19.86,72.72,33.56,1.47,8.32,74.0,33.3,23.2,60.04
Bangalore,2015-12-04,28.35,102.15,32.95,2.03,6.08,105.0,32.9,17.4,60.52
Bangalore,2015-12-05,25.04,89.26,33.02,1.72,5.43,103.0,31.3,19.2,62.44
Bangalore,2015-12-06,29.12,79.45130435,25.17,1.335,3.1,54.0,28.0,14.3,66.4
Bangalore,2015-12-07,41.16,85.25,34.42,1.88,5.24,65.0,26.6,11.4,68.08
Bangalore,2015-12-08,46.33,82.86,44.41,1.81,5.81,102.0,25.9,12.7,68.92
Bangalore,2015-12-09,48.01,78.58,39.78,1.84,4.86,94.0,23.6,8.6,71.68
Bangalore,2015-12-10,35.48,58.04,35.58,1.92,5.27,86.0,26.9,14.1,67.72
Bangalore,2015-12-11,32.95,79.07,41.05,2.07,5.94,89.0,28.2,12.0,66.16
Bangalore,2015-12-12,50.19,73.43,57.62,1.78,5.34,99.0,28.6,14.1,65.68
Bangalore,2016-01-01,56.4,95.08,51.73,0.69,7.44,101.0,29.4,11.9,64.72
Bangalore,2016-01-02,53.69,93.92,73.09,0.76,8.67,92.0,28.6,15.5,65.68
Bangalore,2016-01-03,62.35,99.34,77.77,0.96,9.1,108.0,35.3,19.8,57.64
Bangalore,2016-01-04,64.96,104.62,77.07,0.89,8.87,109.0,38.8,22.7,53.44
Bangalore,2016-01-05,70.15,105.12,79.43,0.85,9.41,114.0,37.0,21.9,55.6
Bangalore,2016-01-06,68.22,91.74,68.5,0.93,14.23,121.0,36.4,23.5,56.32
Bangalore,2016-01-07,68.74,74.3,53.25,0.79,23.65,116.0,36.8,25.8,55.84
Bangalore,2016-01-08,67.9,62.77,51.09,0.66,14.17,117.0,39.9,25.1,52.12
Bangalore,2016-01-09,79.8,74.11,64.04,0.79,14.65,143.0,39.5,26.2,52.6
Bangalore,2016-01-10,76.18,63.19,46.46,0.8,15.02,168.0,37.8,27.3,54.64
Bangalore,2016-01-11,61.48,53.24,39.43,0.78,11.53,122.0,38.1,27.9,54.28
Bangalore,2016-01-12,73.5,151.27,39.55,1.3,4.65,122.0,31.5,26.5,62.2
Bangalore,2016-02-01,84.45,158.01,55.88,1.85,6.34,184.0,30.6,13.6,63.28
Bangalore,2016-02-02,76.8,159.14,55.92,1.39,5.9,156.0,28.9,10.9,65.32
Bangalore,2016-02-03,75.57,193.59,62.78,1.9,5.54,153.0,33.7,15.6,59.56
Bangalore,2016-02-04,74.6,152.36,49.76,1.6,5.13,141.0,39.0,22.5,53.2
